select d_year, count(*) from DATE group by d_year order by count(*) desc
MFGR#3426	213
MFGR#1310	213
MFGR#4323	213
MFGR#1216	213
MFGR#3117	213
MFGR#2234	213
MFGR#313	213
MFGR#3230	212
MFGR#2310	212
MFGR#3514	212
MFGR#5210	212
MFGR#2120	212
MFGR#449	212
MFGR#1328	212
MFGR#2237	212
MFGR#1135	212
MFGR#1420	212
MFGR#5140	212
MFGR#5438	212
MFGR#5513	212
MFGR#3440	212
MFGR#329	212
MFGR#4524	212
MFGR#3510	212
MFGR#3138	212
MFGR#254	212
MFGR#1513	212
MFGR#4110	211
MFGR#123	211
MFGR#3127	211
MFGR#3213	211
MFGR#1136	211
MFGR#437	211
MFGR#422	211
MFGR#252	211
MFGR#356	211
MFGR#3123	211
MFGR#423	211
MFGR#2211	211
MFGR#2515	211
MFGR#2531	211
MFGR#119	211
MFGR#1431	211
MFGR#153	211
MFGR#115	211
MFGR#5237	211
MFGR#3319	211
MFGR#4221	210
MFGR#4414	210
MFGR#2314	210
MFGR#547	210
MFGR#2513	210
MFGR#2427	210
MFGR#5434	210
MFGR#5428	210
MFGR#138	210
MFGR#2533	210
MFGR#4121	210
MFGR#5518	210
MFGR#5227	210
MFGR#245	210
MFGR#3430	210
MFGR#5212	210
MFGR#1518	210
MFGR#4139	210
MFGR#443	210
MFGR#4327	210
MFGR#5524	209
MFGR#1424	209
MFGR#517	209
MFGR#4235	209
MFGR#4516	209
MFGR#4419	209
MFGR#354	209
MFGR#3522	209
MFGR#4114	209
MFGR#2123	209
MFGR#5431	209
MFGR#2340	209
MFGR#4512	209
MFGR#4424	209
MFGR#3234	209
MFGR#159	209
MFGR#558	209
MFGR#3415	209
MFGR#518	209
MFGR#211	208
MFGR#2116	208
MFGR#5220	208
MFGR#415	208
MFGR#541	208
MFGR#2217	208
MFGR#5433	208
MFGR#2426	208
MFGR#4214	208
MFGR#3432	208
MFGR#3313	208
MFGR#5232	208
MFGR#2336	208
MFGR#256	208
MFGR#2524	208
MFGR#2316	208
MFGR#4416	208
MFGR#4531	208
MFGR#113	208
MFGR#2112	208
MFGR#4520	208
MFGR#334	208
MFGR#131	208
MFGR#2425	208
MFGR#3110	208
MFGR#3238	207
MFGR#5337	207
MFGR#429	207
MFGR#5413	207
MFGR#4210	207
MFGR#357	207
MFGR#455	207
MFGR#3516	207
MFGR#1414	207
MFGR#5217	207
MFGR#5127	207
MFGR#5526	207
MFGR#3540	207
MFGR#5129	207
MFGR#4539	207
MFGR#4223	207
MFGR#1134	207
MFGR#4422	207
MFGR#519	207
MFGR#1531	207
MFGR#5414	207
MFGR#1527	207
MFGR#4218	207
MFGR#326	207
MFGR#545	207
MFGR#5525	207
MFGR#5126	207
MFGR#1132	207
MFGR#2439	207
MFGR#5437	207
MFGR#1434	207
MFGR#5128	207
MFGR#4316	207
MFGR#3424	207
MFGR#3121	207
MFGR#331	207
MFGR#3410	206
MFGR#1530	206
MFGR#4533	206
MFGR#4118	206
MFGR#336	206
MFGR#3529	206
MFGR#5139	206
MFGR#5224	206
MFGR#559	206
MFGR#4240	206
MFGR#5312	206
MFGR#3312	206
MFGR#5231	206
MFGR#135	206
MFGR#3210	206
MFGR#538	206
MFGR#2522	206
MFGR#5430	206
MFGR#2516	206
MFGR#322	206
MFGR#5520	206
MFGR#5510	206
MFGR#3240	206
MFGR#1529	206
MFGR#2218	206
MFGR#3521	206
MFGR#4123	206
MFGR#4411	206
MFGR#5322	206
MFGR#5133	206
MFGR#3336	206
MFGR#4138	205
MFGR#4217	205
MFGR#4134	205
MFGR#4231	205
MFGR#5427	205
MFGR#4228	205
MFGR#5340	205
MFGR#1319	205
MFGR#3436	205
MFGR#151	205
MFGR#5536	205
MFGR#1532	205
MFGR#226	205
MFGR#5515	205
MFGR#333	205
MFGR#342	205
MFGR#3513	205
MFGR#1334	205
MFGR#353	205
MFGR#324	205
MFGR#515	205
MFGR#4510	205
MFGR#4215	205
MFGR#4535	204
MFGR#1119	204
MFGR#2226	204
MFGR#4222	204
MFGR#1533	204
MFGR#244	204
MFGR#136	204
MFGR#5130	204
MFGR#4115	204
MFGR#3528	204
MFGR#145	204
MFGR#1429	204
MFGR#2416	204
MFGR#3413	204
MFGR#3224	204
MFGR#5310	204
MFGR#5219	204
MFGR#5234	204
MFGR#1123	204
MFGR#3120	204
MFGR#5425	204
MFGR#1322	204
MFGR#454	204
MFGR#3129	204
MFGR#3331	204
MFGR#147	204
MFGR#1212	204
MFGR#5317	204
MFGR#1215	204
MFGR#5324	204
MFGR#533	204
MFGR#3332	204
MFGR#1525	203
MFGR#2514	203
MFGR#5313	203
MFGR#1534	203
MFGR#5325	203
MFGR#223	203
MFGR#539	203
MFGR#3112	203
MFGR#236	203
MFGR#4334	203
MFGR#1411	203
MFGR#5135	203
MFGR#1517	203
MFGR#1138	203
MFGR#5229	203
MFGR#2324	203
MFGR#4233	203
MFGR#3538	203
MFGR#3114	203
MFGR#452	203
MFGR#4333	203
MFGR#457	203
MFGR#2520	203
MFGR#438	203
MFGR#2221	203
MFGR#2327	203
MFGR#3531	202
MFGR#1128	202
MFGR#144	202
MFGR#2130	202
MFGR#5125	202
MFGR#3511	202
MFGR#121	202
MFGR#1422	202
MFGR#3239	202
MFGR#2215	202
MFGR#251	202
MFGR#2320	202
MFGR#1121	202
MFGR#4527	202
MFGR#3329	202
MFGR#328	202
MFGR#4332	202
MFGR#1329	202
MFGR#2126	202
MFGR#512	202
MFGR#141	202
MFGR#5233	202
MFGR#311	202
MFGR#4113	202
MFGR#2227	202
MFGR#1235	202
MFGR#1323	202
MFGR#127	202
MFGR#2527	202
MFGR#442	201
MFGR#112	201
MFGR#2436	201
MFGR#229	201
MFGR#339	201
MFGR#2337	201
MFGR#511	201
MFGR#2519	201
MFGR#2214	201
MFGR#4340	201
MFGR#3132	201
MFGR#3225	201
MFGR#4536	201
MFGR#535	201
MFGR#5118	201
MFGR#4216	201
MFGR#221	201
MFGR#347	201
MFGR#4329	201
MFGR#3512	201
MFGR#458	201
MFGR#1239	201
MFGR#4538	201
MFGR#1331	201
MFGR#3437	201
MFGR#2230	201
MFGR#5336	201
MFGR#2414	201
MFGR#1336	201
MFGR#3115	201
MFGR#128	201
MFGR#534	201
MFGR#3435	200
MFGR#5240	200
MFGR#3333	200
MFGR#4213	200
MFGR#2413	200
MFGR#3414	200
MFGR#3229	200
MFGR#532	200
MFGR#1410	200
MFGR#1427	200
MFGR#5132	200
MFGR#3524	200
MFGR#526	200
MFGR#4438	200
MFGR#2311	200
MFGR#4229	200
MFGR#1510	200
MFGR#432	200
MFGR#5339	200
MFGR#2333	200
MFGR#2133	200
MFGR#248	200
MFGR#2118	200
MFGR#3235	200
MFGR#238	200
MFGR#3419	200
MFGR#548	200
MFGR#3222	200
MFGR#4435	200
MFGR#1222	199
MFGR#227	199
MFGR#1211	199
MFGR#3122	199
MFGR#246	199
MFGR#4227	199
MFGR#431	199
MFGR#231	199
MFGR#1423	199
MFGR#2438	199
MFGR#1131	199
MFGR#3322	199
MFGR#117	199
MFGR#5527	199
MFGR#3220	199
MFGR#4130	199
MFGR#243	199
MFGR#513	199
MFGR#5327	199
MFGR#5419	199
MFGR#5117	199
MFGR#5328	199
MFGR#2232	199
MFGR#5323	199
MFGR#3423	199
MFGR#3231	199
MFGR#1320	199
MFGR#137	199
MFGR#2225	198
MFGR#4421	198
MFGR#2125	198
MFGR#5112	198
MFGR#5311	198
MFGR#416	198
MFGR#3139	198
MFGR#2440	198
MFGR#3311	198
MFGR#5235	198
MFGR#3236	198
MFGR#4238	198
MFGR#1228	198
MFGR#5213	198
MFGR#1340	198
MFGR#3325	198
MFGR#218	198
MFGR#3330	198
MFGR#4125	198
MFGR#4528	198
MFGR#3429	198
MFGR#557	198
MFGR#315	198
MFGR#2319	197
MFGR#4135	197
MFGR#3316	197
MFGR#2428	197
MFGR#1440	197
MFGR#3439	197
MFGR#529	197
MFGR#3214	197
MFGR#459	197
MFGR#3339	197
MFGR#1339	197
MFGR#4111	197
MFGR#4129	197
MFGR#1113	197
MFGR#1327	197
MFGR#556	197
MFGR#5426	197
MFGR#1436	197
MFGR#3533	197
MFGR#1229	197
MFGR#4534	197
MFGR#146	197
MFGR#4133	197
MFGR#527	197
MFGR#1115	197
MFGR#441	197
MFGR#1321	197
MFGR#4514	197
MFGR#3119	196
MFGR#4312	196
MFGR#2537	196
MFGR#3523	196
MFGR#2529	196
MFGR#5539	196
MFGR#3211	196
MFGR#1218	196
MFGR#3323	196
MFGR#3417	196
MFGR#3113	196
MFGR#434	196
MFGR#5519	196
MFGR#2313	196
MFGR#232	196
MFGR#3310	196
MFGR#1337	196
MFGR#2521	196
MFGR#2240	196
MFGR#5420	196
MFGR#2216	196
MFGR#5436	196
MFGR#1318	196
MFGR#1317	196
MFGR#3428	196
MFGR#4317	195
MFGR#235	195
MFGR#321	195
MFGR#5523	195
MFGR#3221	195
MFGR#124	195
MFGR#3438	195
MFGR#1524	195
MFGR#1225	195
MFGR#5532	195
MFGR#531	195
MFGR#1521	195
MFGR#351	195
MFGR#4325	195
MFGR#3228	195
MFGR#4322	195
MFGR#2511	195
MFGR#2432	195
MFGR#1311	195
MFGR#5521	195
MFGR#345	195
MFGR#3321	195
MFGR#2335	195
MFGR#1412	195
MFGR#2512	195
MFGR#5215	194
MFGR#5319	194
MFGR#4433	194
MFGR#3212	194
MFGR#1139	194
MFGR#239	194
MFGR#3324	194
MFGR#3534	194
MFGR#111	194
MFGR#3335	194
MFGR#2113	194
MFGR#4136	194
MFGR#5216	194
MFGR#224	194
MFGR#217	194
MFGR#1236	194
MFGR#4211	194
MFGR#2236	194
MFGR#327	194
MFGR#3532	194
MFGR#258	194
MFGR#4532	194
MFGR#2238	194
MFGR#5514	194
MFGR#5236	194
MFGR#5315	194
MFGR#4431	193
MFGR#5429	193
MFGR#5120	193
MFGR#2222	193
MFGR#3420	193
MFGR#156	193
MFGR#2421	193
MFGR#536	193
MFGR#1122	193
MFGR#222	193
MFGR#4319	193
MFGR#4440	193
MFGR#445	193
MFGR#3130	193
MFGR#451	193
MFGR#2137	193
MFGR#1538	193
MFGR#2129	193
MFGR#4230	193
MFGR#3519	193
MFGR#1233	193
MFGR#4232	193
MFGR#2417	193
MFGR#314	193
MFGR#2315	193
MFGR#1325	193
MFGR#5512	193
MFGR#1539	193
MFGR#5329	193
MFGR#1112	192
MFGR#3337	192
MFGR#1223	192
MFGR#1438	192
MFGR#2119	192
MFGR#2115	192
MFGR#253	192
MFGR#4337	192
MFGR#4119	192
MFGR#5119	192
MFGR#4519	192
MFGR#523	192
MFGR#5114	192
MFGR#2430	192
MFGR#418	192
MFGR#1433	192
MFGR#5321	192
MFGR#129	192
MFGR#2534	192
MFGR#1324	192
MFGR#2117	192
MFGR#4415	192
MFGR#325	192
MFGR#1338	192
MFGR#1416	191
MFGR#522	191
MFGR#5222	191
MFGR#544	191
MFGR#1435	191
MFGR#2331	191
MFGR#4439	191
MFGR#4335	191
MFGR#1535	191
MFGR#3137	191
MFGR#2433	191
MFGR#4326	191
MFGR#3124	191
MFGR#242	191
MFGR#456	191
MFGR#1137	191
MFGR#2223	191
MFGR#2220	190
MFGR#424	190
MFGR#1210	190
MFGR#3318	190
MFGR#2434	190
MFGR#3525	190
MFGR#155	190
MFGR#5418	190
MFGR#1214	190
MFGR#3536	190
MFGR#143	190
MFGR#255	190
MFGR#3223	190
MFGR#3526	190
MFGR#5440	190
MFGR#417	190
MFGR#5116	190
MFGR#4525	190
MFGR#228	190
MFGR#3418	190
MFGR#2523	190
MFGR#234	190
MFGR#3431	190
MFGR#5540	190
MFGR#4428	190
MFGR#4124	190
MFGR#514	190
MFGR#1432	190
MFGR#337	189
MFGR#2110	189
MFGR#5338	189
MFGR#4427	189
MFGR#1516	189
MFGR#5221	189
MFGR#341	189
MFGR#2136	189
MFGR#2412	189
MFGR#3227	189
MFGR#446	189
MFGR#3219	189
MFGR#4523	189
MFGR#1127	189
MFGR#2437	189
MFGR#2330	189
MFGR#2139	189
MFGR#3515	189
MFGR#1110	189
MFGR#318	189
MFGR#1120	189
MFGR#1419	188
MFGR#2517	188
MFGR#2410	188
MFGR#546	188
MFGR#4413	188
MFGR#3326	188
MFGR#5522	188
MFGR#1237	188
MFGR#427	188
MFGR#1540	188
MFGR#1335	188
MFGR#126	188
MFGR#317	187
MFGR#1221	187
MFGR#213	187
MFGR#1520	187
MFGR#1133	187
MFGR#2536	187
MFGR#3216	187
MFGR#149	187
MFGR#4330	187
MFGR#3334	187
MFGR#3131	187
MFGR#2210	187
MFGR#2510	187
MFGR#343	187
MFGR#2326	187
MFGR#1511	187
MFGR#5316	187
MFGR#4313	187
MFGR#249	187
MFGR#3217	187
MFGR#358	187
MFGR#4131	187
MFGR#5238	187
MFGR#448	187
MFGR#528	187
MFGR#2111	187
MFGR#2140	187
MFGR#132	186
MFGR#2415	186
MFGR#2231	186
MFGR#1332	186
MFGR#4518	186
MFGR#2212	186
MFGR#5538	186
MFGR#5533	186
MFGR#5226	186
MFGR#2540	186
MFGR#5134	186
MFGR#543	186
MFGR#2124	186
MFGR#3232	186
MFGR#3427	186
MFGR#425	185
MFGR#4336	185
MFGR#4122	185
MFGR#154	185
MFGR#524	185
MFGR#2535	185
MFGR#338	185
MFGR#444	185
MFGR#4517	185
MFGR#3226	185
MFGR#4112	185
MFGR#4219	185
MFGR#4436	185
MFGR#2235	185
MFGR#5122	185
MFGR#1220	185
MFGR#4420	185
MFGR#3338	185
MFGR#4526	184
MFGR#1118	184
MFGR#2528	184
MFGR#1114	184
MFGR#4236	184
MFGR#1418	184
MFGR#157	184
MFGR#4225	184
MFGR#5516	184
MFGR#5110	184
MFGR#4412	184
MFGR#2325	184
MFGR#4425	184
MFGR#3317	183
MFGR#5113	183
MFGR#355	183
MFGR#5320	183
MFGR#2429	183
MFGR#4314	183
MFGR#2135	183
MFGR#212	183
MFGR#4224	183
MFGR#247	183
MFGR#5314	182
MFGR#2138	182
MFGR#216	182
MFGR#241	182
MFGR#4434	182
MFGR#3320	182
MFGR#4429	182
MFGR#3537	182
MFGR#2318	181
MFGR#5333	181
MFGR#4128	181
MFGR#4521	181
MFGR#4315	181
MFGR#1230	181
MFGR#1425	181
MFGR#2526	181
MFGR#142	181
MFGR#323	181
MFGR#439	181
MFGR#316	181
MFGR#4522	181
MFGR#5511	181
MFGR#4423	180
MFGR#1213	180
MFGR#1330	180
MFGR#349	180
MFGR#5115	180
MFGR#414	180
MFGR#5218	180
MFGR#411	180
MFGR#4212	180
MFGR#3118	180
MFGR#3125	180
MFGR#3134	180
MFGR#555	180
MFGR#4132	180
MFGR#5335	179
MFGR#4418	179
MFGR#5318	179
MFGR#2121	179
MFGR#5439	179
MFGR#2422	179
MFGR#551	179
MFGR#1231	179
MFGR#2114	179
MFGR#5410	179
MFGR#5415	179
MFGR#1523	179
MFGR#1130	179
MFGR#3116	179
MFGR#1428	179
MFGR#139	179
MFGR#5111	179
MFGR#344	179
MFGR#5535	178
MFGR#346	178
MFGR#3421	178
MFGR#4318	178
MFGR#5528	178
MFGR#3412	178
MFGR#257	177
MFGR#525	177
MFGR#152	177
MFGR#2329	177
MFGR#1519	177
MFGR#259	177
MFGR#516	177
MFGR#2539	176
MFGR#5223	176
MFGR#3434	176
MFGR#2224	176
MFGR#419	176
MFGR#2131	175
MFGR#4417	175
MFGR#4529	175
MFGR#3140	175
MFGR#4239	175
MFGR#1219	175
MFGR#4338	174
MFGR#5423	174
MFGR#125	174
MFGR#2317	174
MFGR#4432	174
MFGR#1227	173
MFGR#1439	173
MFGR#537	173
MFGR#453	173
MFGR#1333	173
MFGR#1515	173
MFGR#428	173
MFGR#553	171
MFGR#4511	171
MFGR#3315	171
MFGR#447	171
MFGR#521	171
MFGR#2530	170
MFGR#552	170
MFGR#5531	170
MFGR#4339	170
MFGR#1528	169
MFGR#5412	169
MFGR#2418	166
MFGR#412	164
MFGR#3126	161
MFGR#2229	160
MFGR#4320	159
MFGR#1238	158
MFGR#5230	158
MFGR#2132	153

select p_brand1, count(*) from PART JOIN LINEORDER on p_partkey = lo_partkey group by p_brand1 order by count(*) desc
MFGR#1417	7392
MFGR#4127	7365
MFGR#5534	7358
MFGR#4120	7221
MFGR#4117	7160
MFGR#4116	7103
MFGR#2419	7068
MFGR#3233	7056
MFGR#134	7055
MFGR#2321	7050
MFGR#1313	7023
MFGR#5411	7013
MFGR#1240	6963
MFGR#2328	6942
MFGR#3539	6922
MFGR#2122	6898
MFGR#3218	6894
MFGR#1224	6871
MFGR#2518	6864
MFGR#5214	6854
MFGR#413	6853
MFGR#5421	6847
MFGR#2411	6840
MFGR#2525	6838
MFGR#1116	6836
MFGR#2420	6823
MFGR#332	6817
MFGR#2312	6813
MFGR#2435	6803
MFGR#4311	6800
MFGR#542	6799
MFGR#1117	6784
MFGR#214	6784
MFGR#5332	6768
MFGR#2127	6763
MFGR#215	6752
MFGR#5225	6747
MFGR#5121	6747
MFGR#3111	6746
MFGR#2339	6745
MFGR#4513	6743
MFGR#5432	6734
MFGR#436	6732
MFGR#4530	6726
MFGR#312	6718
MFGR#4126	6712
MFGR#114	6706
MFGR#5424	6705
MFGR#5417	6701
MFGR#1129	6699
MFGR#3340	6699
MFGR#3527	6693
MFGR#4426	6689
MFGR#2532	6687
MFGR#433	6681
MFGR#5211	6681
MFGR#2423	6680
MFGR#3215	6675
MFGR#435	6652
MFGR#5331	6650
MFGR#5228	6646
MFGR#1537	6640
MFGR#1316	6640
MFGR#237	6634
MFGR#2332	6634
MFGR#4226	6628
MFGR#4310	6627
MFGR#116	6625
MFGR#2424	6614
MFGR#4537	6614
MFGR#5530	6612
MFGR#4430	6606
MFGR#4137	6605
MFGR#133	6603
MFGR#2134	6602
MFGR#1232	6601
MFGR#1217	6599
MFGR#5435	6597
MFGR#1437	6596
MFGR#4540	6595
MFGR#3425	6591
MFGR#421	6588
MFGR#4515	6583
MFGR#1312	6581
MFGR#4410	6577
MFGR#2228	6576
MFGR#5123	6572
MFGR#5416	6570
MFGR#1413	6570
MFGR#2239	6569
MFGR#2338	6569
MFGR#348	6562
MFGR#4140	6555
MFGR#335	6545
MFGR#1512	6545
MFGR#319	6543
MFGR#1415	6543
MFGR#118	6543
MFGR#4324	6542
MFGR#352	6541
MFGR#4220	6540
MFGR#1526	6538
MFGR#3411	6538
MFGR#5138	6537
MFGR#5124	6536
MFGR#449	6535
MFGR#3520	6535
MFGR#2322	6535
MFGR#5326	6534
MFGR#2334	6530
MFGR#359	6529
MFGR#4437	6527
MFGR#3133	6527
MFGR#4331	6525
MFGR#554	6523
MFGR#225	6522
MFGR#2219	6506
MFGR#2233	6504
MFGR#5334	6502
MFGR#1234	6501
MFGR#5422	6498
MFGR#3433	6495
MFGR#1421	6493
MFGR#5529	6487
MFGR#2128	6487
MFGR#1522	6486
MFGR#1124	6485
MFGR#426	6481
MFGR#2120	6475
MFGR#3535	6475
MFGR#5517	6475
MFGR#3314	6474
MFGR#437	6473
MFGR#3327	6472
MFGR#3416	6466
MFGR#233	6464
MFGR#3128	6464
MFGR#1326	6461
MFGR#1430	6460
MFGR#3426	6457
MFGR#1111	6454
MFGR#5239	6453
MFGR#115	6451
MFGR#549	6450
MFGR#2213	6450
MFGR#1125	6448
MFGR#4139	6448
MFGR#4328	6447
MFGR#5431	6446
MFGR#1518	6445
MFGR#2234	6443
MFGR#329	6441
MFGR#1310	6435
MFGR#254	6433
MFGR#5537	6433
MFGR#3430	6426
MFGR#1314	6425
MFGR#122	6425
MFGR#1315	6424
MFGR#3422	6424
MFGR#5524	6423
MFGR#2323	6423
MFGR#3530	6422
MFGR#219	6421
MFGR#1420	6419
MFGR#1216	6419
MFGR#3514	6419
MFGR#3328	6416
MFGR#3138	6415
MFGR#4223	6414
MFGR#3230	6413
MFGR#158	6412
MFGR#1140	6410
MFGR#148	6407
MFGR#4121	6407
MFGR#2211	6405
MFGR#4237	6403
MFGR#5434	6401
MFGR#1536	6401
MFGR#3127	6400
MFGR#3136	6400
MFGR#4321	6398
MFGR#3135	6392
MFGR#3517	6391
MFGR#5137	6386
MFGR#2427	6384
MFGR#4512	6383
MFGR#3510	6383
MFGR#1226	6379
MFGR#5136	6376
MFGR#2340	6376
MFGR#5140	6370
MFGR#5210	6363
MFGR#415	6361
MFGR#4221	6361
MFGR#4323	6359
MFGR#3213	6358
MFGR#2538	6355
MFGR#422	6352
MFGR#5227	6348
MFGR#4235	6347
